RprtDt,StateCd,SrvcDstrctNm,DsbltyGrpNm,AgeBnd,SuppClass,PrvdrCnt
31DEC2025,QLD,ALL,ALL,9 to 14,ALL,748
31DEC2025,SA,ALL,ALL,0 to 8,ALL,160
31DEC2025,SA,ALL,ALL,15 to 18,ALL,221
31DEC2025,SA,ALL,ALL,19 to 24,ALL,350
31DEC2025,SA,ALL,ALL,25 to 34,ALL,458
31DEC2025,SA,ALL,ALL,35 to 44,ALL,440
31DEC2025,SA,ALL,ALL,45 to 54,ALL,427
31DEC2025,SA,ALL,ALL,55 to 64,ALL,478
31DEC2025,SA,ALL,ALL,65+,ALL,360
31DEC2025,SA,ALL,ALL,9 to 14,ALL,240
31DEC2025,State_Missing,ALL,ALL,19 to 24,ALL,2
31DEC2025,State_Missing,ALL,ALL,Age_Missing,ALL,40
31DEC2025,TAS,ALL,ALL,0 to 8,ALL,45
31DEC2025,TAS,ALL,ALL,15 to 18,ALL,96
31DEC2025,TAS,ALL,ALL,19 to 24,ALL,145
31DEC2025,TAS,ALL,ALL,25 to 34,ALL,189
31DEC2025,TAS,ALL,ALL,35 to 44,ALL,178
31DEC2025,TAS,ALL,ALL,45 to 54,ALL,171
31DEC2025,TAS,ALL,ALL,55 to 64,ALL,188
31DEC2025,TAS,ALL,ALL,65+,ALL,137
31DEC2025,TAS,ALL,ALL,9 to 14,ALL,112
31DEC2025,VIC,ALL,ALL,0 to 8,ALL,545
31DEC2025,VIC,ALL,ALL,15 to 18,ALL,803
31DEC2025,VIC,ALL,ALL,19 to 24,ALL,1090
31DEC2025,VIC,ALL,ALL,25 to 34,ALL,1408
31DEC2025,VIC,ALL,ALL,35 to 44,ALL,1452
31DEC2025,VIC,ALL,ALL,45 to 54,ALL,1482
31DEC2025,VIC,ALL,ALL,55 to 64,ALL,1539
31DEC2025,VIC,ALL,ALL,65+,ALL,1185
31DEC2025,VIC,ALL,ALL,9 to 14,ALL,901
31DEC2025,WA,ALL,ALL,0 to 8,ALL,234
31DEC2025,WA,ALL,ALL,15 to 18,ALL,360
31DEC2025,WA,ALL,ALL,19 to 24,ALL,488
31DEC2025,WA,ALL,ALL,25 to 34,ALL,638
31DEC2025,WA,ALL,ALL,35 to 44,ALL,635
31DEC2025,WA,ALL,ALL,45 to 54,ALL,624
31DEC2025,WA,ALL,ALL,55 to 64,ALL,654
31DEC2025,WA,ALL,ALL,65+,ALL,546
31DEC2025,WA,ALL,ALL,9 to 14,ALL,377
31DEC2025,ACT,ALL,ALL,ALL,Capacity Building,236
31DEC2025,ACT,ALL,ALL,ALL,Capital,20
31DEC2025,ACT,ALL,ALL,ALL,Core,147
31DEC2025,NSW,ALL,ALL,ALL,Capacity Building,3007
31DEC2025,NSW,ALL,ALL,ALL,Capital,356
31DEC2025,NSW,ALL,ALL,ALL,Core,2777
31DEC2025,NT,ALL,ALL,ALL,Capacity Building,208
31DEC2025,NT,ALL,ALL,ALL,Capital,18
31DEC2025,NT,ALL,ALL,ALL,Core,134
31DEC2025,OT,ALL,ALL,ALL,Capacity Building,7
31DEC2025,QLD,ALL,ALL,ALL,Capacity Building,1627
31DEC2025,QLD,ALL,ALL,ALL,Capital,197
31DEC2025,QLD,ALL,ALL,ALL,Core,1475
31DEC2025,SA,ALL,ALL,ALL,Capacity Building,533
31DEC2025,SA,ALL,ALL,ALL,Capital,103
31DEC2025,SA,ALL,ALL,ALL,Core,522
31DEC2025,State_Missing,ALL,ALL,ALL,Capacity Building,6
31DEC2025,State_Missing,ALL,ALL,ALL,Capital,1
31DEC2025,State_Missing,ALL,ALL,ALL,Core,37
31DEC2025,TAS,ALL,ALL,ALL,Capacity Building,235
31DEC2025,TAS,ALL,ALL,ALL,Capital,28
31DEC2025,TAS,ALL,ALL,ALL,Core,164
31DEC2025,VIC,ALL,ALL,ALL,Capacity Building,1875
31DEC2025,VIC,ALL,ALL,ALL,Capital,265
31DEC2025,VIC,ALL,ALL,ALL,Core,1622
31DEC2025,WA,ALL,ALL,ALL,Capacity Building,734
31DEC2025,WA,ALL,ALL,ALL,Capital,142
31DEC2025,WA,ALL,ALL,ALL,Core,725
31DEC2025,ALL,ACT,ABI,ALL,ALL,76
31DEC2025,ALL,ACT,Autism,ALL,ALL,162
31DEC2025,ALL,ACT,Cerebral Palsy,ALL,ALL,61
31DEC2025,ALL,ACT,Developmental delay,ALL,ALL,22
31DEC2025,ALL,ACT,Down Syndrome,ALL,ALL,78
31DEC2025,ALL,ACT,Global developmental delay,ALL,ALL,13
31DEC2025,ALL,ACT,Hearing Impairment,ALL,ALL,16
31DEC2025,ALL,ACT,Intellectual Disability,ALL,ALL,171
31DEC2025,ALL,ACT,Multiple Sclerosis,ALL,ALL,38
31DEC2025,ALL,ACT,Other,ALL,ALL,39
31DEC2025,ALL,ACT,Other Neurological,ALL,ALL,73
31DEC2025,ALL,ACT,Other Physical,ALL,ALL,52
31DEC2025,ALL,ACT,Other Sensory/Speech,ALL,ALL,1
31DEC2025,ALL,ACT,Psychosocial disability,ALL,ALL,128
31DEC2025,ALL,ACT,Spinal Cord Injury,ALL,ALL,17
31DEC2025,ALL,ACT,Stroke,ALL,ALL,51
31DEC2025,ALL,ACT,Visual Impairment,ALL,ALL,23
31DEC2025,ALL,Adelaide Hills,ABI,ALL,ALL,18
31DEC2025,ALL,Adelaide Hills,Autism,ALL,ALL,46
31DEC2025,ALL,Adelaide Hills,Cerebral Palsy,ALL,ALL,8
31DEC2025,ALL,Adelaide Hills,Developmental delay,ALL,ALL,2
31DEC2025,ALL,Adelaide Hills,Down Syndrome,ALL,ALL,8
31DEC2025,ALL,Adelaide Hills,DsbltyGrp_Missing,ALL,ALL,1
31DEC2025,ALL,Adelaide Hills,Global developmental delay,ALL,ALL,3
31DEC2025,ALL,Adelaide Hills,Hearing Impairment,ALL,ALL,1
31DEC2025,ALL,Adelaide Hills,Intellectual Disability,ALL,ALL,51
31DEC2025,ALL,Adelaide Hills,Multiple Sclerosis,ALL,ALL,4
31DEC2025,ALL,Adelaide Hills,Other,ALL,ALL,4
31DEC2025,ALL,Adelaide Hills,Other Neurological,ALL,ALL,25
31DEC2025,ALL,Adelaide Hills,Other Physical,ALL,ALL,8
31DEC2025,ALL,Adelaide Hills,Psychosocial disability,ALL,ALL,16
31DEC2025,ALL,Adelaide Hills,Stroke,ALL,ALL,6
31DEC2025,ALL,Adelaide Hills,Visual Impairment,ALL,ALL,2
31DEC2025,ALL,Barkly,ABI,ALL,ALL,9
31DEC2025,ALL,Barkly,Autism,ALL,ALL,10
31DEC2025,ALL,Barkly,Cerebral Palsy,ALL,ALL,3
31DEC2025,ALL,Barkly,Developmental delay,ALL,ALL,2
31DEC2025,ALL,Barkly,Down Syndrome,ALL,ALL,4
31DEC2025,ALL,Barkly,Global developmental delay,ALL,ALL,5
31DEC2025,ALL,Barkly,Hearing Impairment,ALL,ALL,3
31DEC2025,ALL,Barkly,Intellectual Disability,ALL,ALL,20
31DEC2025,ALL,Barkly,Other,ALL,ALL,7
31DEC2025,ALL,Barkly,Other Neurological,ALL,ALL,1
31DEC2025,ALL,Barkly,Other Physical,ALL,ALL,7
31DEC2025,ALL,Barkly,Psychosocial disability,ALL,ALL,7
31DEC2025,ALL,Barkly,Spinal Cord Injury,ALL,ALL,2
31DEC2025,ALL,Barkly,Stroke,ALL,ALL,12
31DEC2025,ALL,Barkly,Visual Impairment,ALL,ALL,6
31DEC2025,ALL,"Barossa, Light and Lower North",ABI,ALL,ALL,12
31DEC2025,ALL,"Barossa, Light and Lower North",Autism,ALL,ALL,74
31DEC2025,ALL,"Barossa, Light and Lower North",Cerebral Palsy,ALL,ALL,18
31DEC2025,ALL,"Barossa, Light and Lower North",Developmental delay,ALL,ALL,6
31DEC2025,ALL,"Barossa, Light and Lower North",Down Syndrome,ALL,ALL,13
31DEC2025,ALL,"Barossa, Light and Lower North",Global developmental delay,ALL,ALL,3
31DEC2025,ALL,"Barossa, Light and Lower North",Hearing Impairment,ALL,ALL,3
31DEC2025,ALL,"Barossa, Light and Lower North",Intellectual Disability,ALL,ALL,60
31DEC2025,ALL,"Barossa, Light and Lower North",Multiple Sclerosis,ALL,ALL,9
31DEC2025,ALL,"Barossa, Light and Lower North",Other,ALL,ALL,5
31DEC2025,ALL,"Barossa, Light and Lower North",Other Neurological,ALL,ALL,14
31DEC2025,ALL,"Barossa, Light and Lower North",Other Physical,ALL,ALL,9
31DEC2025,ALL,"Barossa, Light and Lower North",Other Sensory/Speech,ALL,ALL,1
31DEC2025,ALL,"Barossa, Light and Lower North",Psychosocial disability,ALL,ALL,16
31DEC2025,ALL,"Barossa, Light and Lower North",Spinal Cord Injury,ALL,ALL,3
31DEC2025,ALL,"Barossa, Light and Lower North",Stroke,ALL,ALL,13
31DEC2025,ALL,Barwon,ABI,ALL,ALL,97
31DEC2025,ALL,Barwon,Autism,ALL,ALL,196
31DEC2025,ALL,Barwon,Cerebral Palsy,ALL,ALL,76
31DEC2025,ALL,Barwon,Developmental delay,ALL,ALL,12
31DEC2025,ALL,Barwon,Down Syndrome,ALL,ALL,58
31DEC2025,ALL,Barwon,Global developmental delay,ALL,ALL,16
31DEC2025,ALL,Barwon,Hearing Impairment,ALL,ALL,16
31DEC2025,ALL,Barwon,Intellectual Disability,ALL,ALL,246
31DEC2025,ALL,Barwon,Multiple Sclerosis,ALL,ALL,52
31DEC2025,ALL,Barwon,Other,ALL,ALL,37
31DEC2025,ALL,Barwon,Other Neurological,ALL,ALL,86
31DEC2025,ALL,Barwon,Other Physical,ALL,ALL,44
31DEC2025,ALL,Barwon,Other Sensory/Speech,ALL,ALL,3
31DEC2025,ALL,Barwon,Psychosocial disability,ALL,ALL,119
31DEC2025,ALL,Barwon,Spinal Cord Injury,ALL,ALL,17
31DEC2025,ALL,Barwon,Stroke,ALL,ALL,44
31DEC2025,ALL,Barwon,Visual Impairment,ALL,ALL,17
31DEC2025,ALL,Bayside Peninsula,ABI,ALL,ALL,235
31DEC2025,ALL,Bayside Peninsula,Autism,ALL,ALL,368
31DEC2025,ALL,Bayside Peninsula,Cerebral Palsy,ALL,ALL,137
31DEC2025,ALL,Bayside Peninsula,Developmental delay,ALL,ALL,34
31DEC2025,ALL,Bayside Peninsula,Down Syndrome,ALL,ALL,114
31DEC2025,ALL,Bayside Peninsula,DsbltyGrp_Missing,ALL,ALL,1
31DEC2025,ALL,Bayside Peninsula,Global developmental delay,ALL,ALL,9
31DEC2025,ALL,Bayside Peninsula,Hearing Impairment,ALL,ALL,24
31DEC2025,ALL,Bayside Peninsula,Intellectual Disability,ALL,ALL,398
31DEC2025,ALL,Bayside Peninsula,Multiple Sclerosis,ALL,ALL,85
31DEC2025,ALL,Bayside Peninsula,Other,ALL,ALL,70
31DEC2025,ALL,Bayside Peninsula,Other Neurological,ALL,ALL,183
31DEC2025,ALL,Bayside Peninsula,Other Physical,ALL,ALL,94
31DEC2025,ALL,Bayside Peninsula,Other Sensory/Speech,ALL,ALL,8
31DEC2025,ALL,Bayside Peninsula,Psychosocial disability,ALL,ALL,409
31DEC2025,ALL,Bayside Peninsula,Spinal Cord Injury,ALL,ALL,49
31DEC2025,ALL,Bayside Peninsula,Stroke,ALL,ALL,75
31DEC2025,ALL,Bayside Peninsula,Visual Impairment,ALL,ALL,53
31DEC2025,ALL,Beenleigh,ABI,ALL,ALL,217
31DEC2025,ALL,Beenleigh,Autism,ALL,ALL,410
31DEC2025,ALL,Beenleigh,Cerebral Palsy,ALL,ALL,146
31DEC2025,ALL,Beenleigh,Developmental delay,ALL,ALL,49
31DEC2025,ALL,Beenleigh,Down Syndrome,ALL,ALL,112
31DEC2025,ALL,Beenleigh,Global developmental delay,ALL,ALL,37
31DEC2025,ALL,Beenleigh,Hearing Impairment,ALL,ALL,28
31DEC2025,ALL,Beenleigh,Intellectual Disability,ALL,ALL,451
31DEC2025,ALL,Beenleigh,Multiple Sclerosis,ALL,ALL,23
31DEC2025,ALL,Beenleigh,Other,ALL,ALL,60
31DEC2025,ALL,Beenleigh,Other Neurological,ALL,ALL,182
31DEC2025,ALL,Beenleigh,Other Physical,ALL,ALL,80
31DEC2025,ALL,Beenleigh,Psychosocial disability,ALL,ALL,316
31DEC2025,ALL,Beenleigh,Spinal Cord Injury,ALL,ALL,46
31DEC2025,ALL,Beenleigh,Stroke,ALL,ALL,86
31DEC2025,ALL,Beenleigh,Visual Impairment,ALL,ALL,36
31DEC2025,ALL,Brimbank Melton,ABI,ALL,ALL,147
31DEC2025,ALL,Brimbank Melton,Autism,ALL,ALL,354
31DEC2025,ALL,Brimbank Melton,Cerebral Palsy,ALL,ALL,86
31DEC2025,ALL,Brimbank Melton,Developmental delay,ALL,ALL,39
31DEC2025,ALL,Brimbank Melton,Down Syndrome,ALL,ALL,67
31DEC2025,ALL,Brimbank Melton,Global developmental delay,ALL,ALL,25
31DEC2025,ALL,Brimbank Melton,Hearing Impairment,ALL,ALL,26
31DEC2025,ALL,Brimbank Melton,Intellectual Disability,ALL,ALL,350
31DEC2025,ALL,Brimbank Melton,Multiple Sclerosis,ALL,ALL,43
31DEC2025,ALL,Brimbank Melton,Other,ALL,ALL,43
31DEC2025,ALL,Brimbank Melton,Other Neurological,ALL,ALL,136
31DEC2025,ALL,Brimbank Melton,Other Physical,ALL,ALL,41
31DEC2025,ALL,Brimbank Melton,Other Sensory/Speech,ALL,ALL,5
31DEC2025,ALL,Brimbank Melton,Psychosocial disability,ALL,ALL,314
31DEC2025,ALL,Brimbank Melton,Spinal Cord Injury,ALL,ALL,27
31DEC2025,ALL,Brimbank Melton,Stroke,ALL,ALL,54
31DEC2025,ALL,Brimbank Melton,Visual Impairment,ALL,ALL,25
31DEC2025,ALL,Brisbane,ABI,ALL,ALL,301
31DEC2025,ALL,Brisbane,Autism,ALL,ALL,498
31DEC2025,ALL,Brisbane,Cerebral Palsy,ALL,ALL,251
31DEC2025,ALL,Brisbane,Developmental delay,ALL,ALL,50
31DEC2025,ALL,Brisbane,Down Syndrome,ALL,ALL,139
31DEC2025,ALL,Brisbane,DsbltyGrp_Missing,ALL,ALL,1
31DEC2025,ALL,Brisbane,Global developmental delay,ALL,ALL,38
31DEC2025,ALL,Brisbane,Hearing Impairment,ALL,ALL,35
31DEC2025,ALL,Brisbane,Intellectual Disability,ALL,ALL,576
31DEC2025,ALL,Brisbane,Multiple Sclerosis,ALL,ALL,73
31DEC2025,ALL,Brisbane,Other,ALL,ALL,92
31DEC2025,ALL,Brisbane,Other Neurological,ALL,ALL,254
31DEC2025,ALL,Brisbane,Other Physical,ALL,ALL,152
31DEC2025,ALL,Brisbane,Other Sensory/Speech,ALL,ALL,8
31DEC2025,ALL,Brisbane,Psychosocial disability,ALL,ALL,569
31DEC2025,ALL,Brisbane,Spinal Cord Injury,ALL,ALL,65
31DEC2025,ALL,Brisbane,Stroke,ALL,ALL,122
31DEC2025,ALL,Brisbane,Visual Impairment,ALL,ALL,48
31DEC2025,ALL,Bundaberg,ABI,ALL,ALL,44
31DEC2025,ALL,Bundaberg,Autism,ALL,ALL,65
31DEC2025,ALL,Bundaberg,Cerebral Palsy,ALL,ALL,29
31DEC2025,ALL,Bundaberg,Developmental delay,ALL,ALL,3
31DEC2025,ALL,Bundaberg,Down Syndrome,ALL,ALL,15
31DEC2025,ALL,Bundaberg,Hearing Impairment,ALL,ALL,3
31DEC2025,ALL,Bundaberg,Intellectual Disability,ALL,ALL,81
31DEC2025,ALL,Bundaberg,Multiple Sclerosis,ALL,ALL,1
31DEC2025,ALL,Bundaberg,Other,ALL,ALL,15
31DEC2025,ALL,Bundaberg,Other Neurological,ALL,ALL,40
31DEC2025,ALL,Bundaberg,Other Physical,ALL,ALL,16
31DEC2025,ALL,Bundaberg,Other Sensory/Speech,ALL,ALL,1
31DEC2025,ALL,Bundaberg,Psychosocial disability,ALL,ALL,60
31DEC2025,ALL,Bundaberg,Spinal Cord Injury,ALL,ALL,7
31DEC2025,ALL,Bundaberg,Stroke,ALL,ALL,13
31DEC2025,ALL,Bundaberg,Visual Impairment,ALL,ALL,7
31DEC2025,ALL,Caboolture/Strathpine,ABI,ALL,ALL,204
31DEC2025,ALL,Caboolture/Strathpine,Autism,ALL,ALL,384
31DEC2025,ALL,Caboolture/Strathpine,Cerebral Palsy,ALL,ALL,119
31DEC2025,ALL,Caboolture/Strathpine,Developmental delay,ALL,ALL,48
31DEC2025,ALL,Caboolture/Strathpine,Down Syndrome,ALL,ALL,77
31DEC2025,ALL,Caboolture/Strathpine,Global developmental delay,ALL,ALL,39
31DEC2025,ALL,Caboolture/Strathpine,Hearing Impairment,ALL,ALL,22
31DEC2025,ALL,Caboolture/Strathpine,Intellectual Disability,ALL,ALL,366
31DEC2025,ALL,Caboolture/Strathpine,Multiple Sclerosis,ALL,ALL,30
31DEC2025,ALL,Caboolture/Strathpine,Other,ALL,ALL,69
31DEC2025,ALL,Caboolture/Strathpine,Other Neurological,ALL,ALL,175
31DEC2025,ALL,Caboolture/Strathpine,Other Physical,ALL,ALL,77
31DEC2025,ALL,Caboolture/Strathpine,Other Sensory/Speech,ALL,ALL,1
31DEC2025,ALL,Caboolture/Strathpine,Psychosocial disability,ALL,ALL,275
31DEC2025,ALL,Caboolture/Strathpine,Spinal Cord Injury,ALL,ALL,38
31DEC2025,ALL,Caboolture/Strathpine,Stroke,ALL,ALL,83
31DEC2025,ALL,Caboolture/Strathpine,Visual Impairment,ALL,ALL,10
31DEC2025,ALL,Cairns,ABI,ALL,ALL,80
31DEC2025,ALL,Cairns,Autism,ALL,ALL,93
31DEC2025,ALL,Cairns,Cerebral Palsy,ALL,ALL,65
31DEC2025,ALL,Cairns,Developmental delay,ALL,ALL,10
31DEC2025,ALL,Cairns,Down Syndrome,ALL,ALL,46
31DEC2025,ALL,Cairns,Global developmental delay,ALL,ALL,10
31DEC2025,ALL,Cairns,Hearing Impairment,ALL,ALL,11
31DEC2025,ALL,Cairns,Intellectual Disability,ALL,ALL,135
31DEC2025,ALL,Cairns,Multiple Sclerosis,ALL,ALL,12
31DEC2025,ALL,Cairns,Other,ALL,ALL,32
31DEC2025,ALL,Cairns,Other Neurological,ALL,ALL,78
31DEC2025,ALL,Cairns,Other Physical,ALL,ALL,29
31DEC2025,ALL,Cairns,Psychosocial disability,ALL,ALL,106
31DEC2025,ALL,Cairns,Spinal Cord Injury,ALL,ALL,18
31DEC2025,ALL,Cairns,Stroke,ALL,ALL,52
31DEC2025,ALL,Cairns,Visual Impairment,ALL,ALL,17
31DEC2025,ALL,Central Australia,ABI,ALL,ALL,44
31DEC2025,ALL,Central Australia,Autism,ALL,ALL,38
31DEC2025,ALL,Central Australia,Cerebral Palsy,ALL,ALL,34
31DEC2025,ALL,Central Australia,Developmental delay,ALL,ALL,12
31DEC2025,ALL,Central Australia,Down Syndrome,ALL,ALL,11
31DEC2025,ALL,Central Australia,DsbltyGrp_Missing,ALL,ALL,1
31DEC2025,ALL,Central Australia,Global developmental delay,ALL,ALL,10
31DEC2025,ALL,Central Australia,Hearing Impairment,ALL,ALL,11
31DEC2025,ALL,Central Australia,Intellectual Disability,ALL,ALL,62
31DEC2025,ALL,Central Australia,Multiple Sclerosis,ALL,ALL,2
31DEC2025,ALL,Central Australia,Other,ALL,ALL,21
31DEC2025,ALL,Central Australia,Other Neurological,ALL,ALL,23
31DEC2025,ALL,Central Australia,Other Physical,ALL,ALL,14
31DEC2025,ALL,Central Australia,Other Sensory/Speech,ALL,ALL,2
31DEC2025,ALL,Central Australia,Psychosocial disability,ALL,ALL,31
31DEC2025,ALL,Central Australia,Spinal Cord Injury,ALL,ALL,11
31DEC2025,ALL,Central Australia,Stroke,ALL,ALL,22
31DEC2025,ALL,Central Australia,Visual Impairment,ALL,ALL,9
31DEC2025,ALL,Central Coast,ABI,ALL,ALL,160
31DEC2025,ALL,Central Coast,Autism,ALL,ALL,301
31DEC2025,ALL,Central Coast,Cerebral Palsy,ALL,ALL,129
31DEC2025,ALL,Central Coast,Developmental delay,ALL,ALL,23
31DEC2025,ALL,Central Coast,Down Syndrome,ALL,ALL,89
31DEC2025,ALL,Central Coast,Global developmental delay,ALL,ALL,18
31DEC2025,ALL,Central Coast,Hearing Impairment,ALL,ALL,26
31DEC2025,ALL,Central Coast,Intellectual Disability,ALL,ALL,285
31DEC2025,ALL,Central Coast,Multiple Sclerosis,ALL,ALL,59
31DEC2025,ALL,Central Coast,Other,ALL,ALL,66
31DEC2025,ALL,Central Coast,Other Neurological,ALL,ALL,148
31DEC2025,ALL,Central Coast,Other Physical,ALL,ALL,91
31DEC2025,ALL,Central Coast,Other Sensory/Speech,ALL,ALL,3
31DEC2025,ALL,Central Coast,Psychosocial disability,ALL,ALL,209
31DEC2025,ALL,Central Coast,Spinal Cord Injury,ALL,ALL,38
31DEC2025,ALL,Central Coast,Stroke,ALL,ALL,105
31DEC2025,ALL,Central Coast,Visual Impairment,ALL,ALL,45
31DEC2025,ALL,Central Highlands,ABI,ALL,ALL,81
31DEC2025,ALL,Central Highlands,Autism,ALL,ALL,159
31DEC2025,ALL,Central Highlands,Cerebral Palsy,ALL,ALL,61
31DEC2025,ALL,Central Highlands,Developmental delay,ALL,ALL,15
31DEC2025,ALL,Central Highlands,Down Syndrome,ALL,ALL,38
31DEC2025,ALL,Central Highlands,Global developmental delay,ALL,ALL,11
31DEC2025,ALL,Central Highlands,Hearing Impairment,ALL,ALL,14
31DEC2025,ALL,Central Highlands,Intellectual Disability,ALL,ALL,200
31DEC2025,ALL,Central Highlands,Multiple Sclerosis,ALL,ALL,38
31DEC2025,ALL,Central Highlands,Other,ALL,ALL,27
31DEC2025,ALL,Central Highlands,Other Neurological,ALL,ALL,70
31DEC2025,ALL,Central Highlands,Other Physical,ALL,ALL,22
31DEC2025,ALL,Central Highlands,Other Sensory/Speech,ALL,ALL,1
31DEC2025,ALL,Central Highlands,Psychosocial disability,ALL,ALL,112
31DEC2025,ALL,Central Highlands,Spinal Cord Injury,ALL,ALL,24
31DEC2025,ALL,Central Highlands,Stroke,ALL,ALL,44
31DEC2025,ALL,Central Highlands,Visual Impairment,ALL,ALL,28
31DEC2025,ALL,Central North Metro,ABI,ALL,ALL,149
31DEC2025,ALL,Central North Metro,Autism,ALL,ALL,189
31DEC2025,ALL,Central North Metro,Cerebral Palsy,ALL,ALL,146
31DEC2025,ALL,Central North Metro,Developmental delay,ALL,ALL,14
31DEC2025,ALL,Central North Metro,Down Syndrome,ALL,ALL,50
31DEC2025,ALL,Central North Metro,Global developmental delay,ALL,ALL,11
31DEC2025,ALL,Central North Metro,Hearing Impairment,ALL,ALL,12
31DEC2025,ALL,Central North Metro,Intellectual Disability,ALL,ALL,268
31DEC2025,ALL,Central North Metro,Multiple Sclerosis,ALL,ALL,35
31DEC2025,ALL,Central North Metro,Other,ALL,ALL,38
31DEC2025,ALL,Central North Metro,Other Neurological,ALL,ALL,111
31DEC2025,ALL,Central North Metro,Other Physical,ALL,ALL,51
31DEC2025,ALL,Central North Metro,Other Sensory/Speech,ALL,ALL,6
31DEC2025,ALL,Central North Metro,Psychosocial disability,ALL,ALL,246
31DEC2025,ALL,Central North Metro,Spinal Cord Injury,ALL,ALL,45
31DEC2025,ALL,Central North Metro,Stroke,ALL,ALL,41
31DEC2025,ALL,Central North Metro,Visual Impairment,ALL,ALL,20
31DEC2025,ALL,Central South Metro,ABI,ALL,ALL,129
31DEC2025,ALL,Central South Metro,Autism,ALL,ALL,226
31DEC2025,ALL,Central South Metro,Cerebral Palsy,ALL,ALL,88
31DEC2025,ALL,Central South Metro,Developmental delay,ALL,ALL,25
31DEC2025,ALL,Central South Metro,Down Syndrome,ALL,ALL,66
31DEC2025,ALL,Central South Metro,Global developmental delay,ALL,ALL,11
31DEC2025,ALL,Central South Metro,Hearing Impairment,ALL,ALL,20
31DEC2025,ALL,Central South Metro,Intellectual Disability,ALL,ALL,285
31DEC2025,ALL,Central South Metro,Multiple Sclerosis,ALL,ALL,32
31DEC2025,ALL,Central South Metro,Other,ALL,ALL,55
31DEC2025,ALL,Central South Metro,Other Neurological,ALL,ALL,121
31DEC2025,ALL,Central South Metro,Other Physical,ALL,ALL,59
31DEC2025,ALL,Central South Metro,Psychosocial disability,ALL,ALL,167
31DEC2025,ALL,Central South Metro,Spinal Cord Injury,ALL,ALL,68
31DEC2025,ALL,Central South Metro,Stroke,ALL,ALL,48
31DEC2025,ALL,Central South Metro,Visual Impairment,ALL,ALL,21
31DEC2025,ALL,Darwin Remote,ABI,ALL,ALL,13
31DEC2025,ALL,Darwin Remote,Autism,ALL,ALL,16
31DEC2025,ALL,Darwin Remote,Cerebral Palsy,ALL,ALL,3
31DEC2025,ALL,Darwin Remote,Developmental delay,ALL,ALL,13
31DEC2025,ALL,Darwin Remote,Down Syndrome,ALL,ALL,4
31DEC2025,ALL,Darwin Remote,Global developmental delay,ALL,ALL,8
31DEC2025,ALL,Darwin Remote,Hearing Impairment,ALL,ALL,11
31DEC2025,ALL,Darwin Remote,Intellectual Disability,ALL,ALL,26
31DEC2025,ALL,Darwin Remote,Other,ALL,ALL,13
31DEC2025,ALL,Darwin Remote,Other Neurological,ALL,ALL,8
31DEC2025,ALL,Darwin Remote,Other Physical,ALL,ALL,8
31DEC2025,ALL,Darwin Remote,Other Sensory/Speech,ALL,ALL,2
31DEC2025,ALL,Darwin Remote,Psychosocial disability,ALL,ALL,17
31DEC2025,ALL,Darwin Remote,Spinal Cord Injury,ALL,ALL,4
31DEC2025,ALL,Darwin Remote,Stroke,ALL,ALL,8
31DEC2025,ALL,Darwin Remote,Visual Impairment,ALL,ALL,2
31DEC2025,ALL,Darwin Urban,ABI,ALL,ALL,72
31DEC2025,ALL,Darwin Urban,Autism,ALL,ALL,82
31DEC2025,ALL,Darwin Urban,Cerebral Palsy,ALL,ALL,42
31DEC2025,ALL,Darwin Urban,Developmental delay,ALL,ALL,13
31DEC2025,ALL,Darwin Urban,Down Syndrome,ALL,ALL,24
31DEC2025,ALL,Darwin Urban,DsbltyGrp_Missing,ALL,ALL,2
31DEC2025,ALL,Darwin Urban,Global developmental delay,ALL,ALL,13
31DEC2025,ALL,Darwin Urban,Hearing Impairment,ALL,ALL,15
31DEC2025,ALL,Darwin Urban,Intellectual Disability,ALL,ALL,104
31DEC2025,ALL,Darwin Urban,Multiple Sclerosis,ALL,ALL,3
31DEC2025,ALL,Darwin Urban,Other,ALL,ALL,40
31DEC2025,ALL,Darwin Urban,Other Neurological,ALL,ALL,50
31DEC2025,ALL,Darwin Urban,Other Physical,ALL,ALL,26
31DEC2025,ALL,Darwin Urban,Other Sensory/Speech,ALL,ALL,1
31DEC2025,ALL,Darwin Urban,Psychosocial disability,ALL,ALL,77
31DEC2025,ALL,Darwin Urban,Spinal Cord Injury,ALL,ALL,31
31DEC2025,ALL,Darwin Urban,Stroke,ALL,ALL,55
31DEC2025,ALL,Darwin Urban,Visual Impairment,ALL,ALL,12
31DEC2025,ALL,East Arnhem,ABI,ALL,ALL,5
31DEC2025,ALL,East Arnhem,Autism,ALL,ALL,1
31DEC2025,ALL,East Arnhem,Cerebral Palsy,ALL,ALL,5
31DEC2025,ALL,East Arnhem,Developmental delay,ALL,ALL,3
31DEC2025,ALL,East Arnhem,Global developmental delay,ALL,ALL,3
31DEC2025,ALL,East Arnhem,Hearing Impairment,ALL,ALL,4
31DEC2025,ALL,East Arnhem,Intellectual Disability,ALL,ALL,18
31DEC2025,ALL,East Arnhem,Other,ALL,ALL,10
31DEC2025,ALL,East Arnhem,Other Neurological,ALL,ALL,8
31DEC2025,ALL,East Arnhem,Other Physical,ALL,ALL,4
31DEC2025,ALL,East Arnhem,Psychosocial disability,ALL,ALL,6
31DEC2025,ALL,East Arnhem,Spinal Cord Injury,ALL,ALL,2
