RprtDt,StateCd,SrvcDstrctNm,DsbltyGrpNm,AgeBnd,SuppClass,AvgAnlsdCmtdSuppBdgt,ActvPrtcpnt
31DEC2025,ALL,Inner East Melbourne,Intellectual Disability,ALL,Capital,"17,000.00",492
31DEC2025,ALL,Inner East Melbourne,Intellectual Disability,ALL,Core,"146,000.00",1508
31DEC2025,ALL,Inner East Melbourne,Intellectual Disability,ALL,CapacityBuilding,"23,000.00",1528
31DEC2025,ALL,Inner East Melbourne,Multiple Sclerosis,ALL,ALL,"148,000.00",293
31DEC2025,ALL,Inner East Melbourne,Multiple Sclerosis,ALL,Capital,"19,000.00",161
31DEC2025,ALL,Inner East Melbourne,Multiple Sclerosis,ALL,Core,"117,000.00",290
31DEC2025,ALL,Inner East Melbourne,Multiple Sclerosis,ALL,CapacityBuilding,"21,000.00",292
31DEC2025,ALL,Inner East Melbourne,Other,ALL,ALL,"115,000.00",188
31DEC2025,ALL,Inner East Melbourne,Other,ALL,Capital,"23,000.00",88
31DEC2025,ALL,Inner East Melbourne,Other,ALL,Core,"89,000.00",180
31DEC2025,ALL,Inner East Melbourne,Other,ALL,CapacityBuilding,"19,000.00",187
31DEC2025,ALL,Inner East Melbourne,Other Neurological,ALL,ALL,"203,000.00",506
31DEC2025,ALL,Inner East Melbourne,Other Neurological,ALL,Capital,"22,000.00",300
31DEC2025,ALL,Inner East Melbourne,Other Neurological,ALL,Core,"168,000.00",493
31DEC2025,ALL,Inner East Melbourne,Other Neurological,ALL,CapacityBuilding,"26,000.00",502
31DEC2025,ALL,Inner East Melbourne,Other Physical,ALL,ALL,"87,000.00",272
31DEC2025,ALL,Inner East Melbourne,Other Physical,ALL,Capital,"22,000.00",169
31DEC2025,ALL,Inner East Melbourne,Other Physical,ALL,Core,"59,000.00",263
31DEC2025,ALL,Inner East Melbourne,Other Physical,ALL,CapacityBuilding,"16,000.00",269
31DEC2025,ALL,Inner East Melbourne,Other Sensory/Speech,ALL,ALL,"17,000.00",<21
31DEC2025,ALL,Inner East Melbourne,Other Sensory/Speech,ALL,CapacityBuilding,"13,000.00",<20
31DEC2025,ALL,Inner East Melbourne,Other Sensory/Speech,ALL,Capital,,<11
31DEC2025,ALL,Inner East Melbourne,Other Sensory/Speech,ALL,Core,"7,000.00",<19
31DEC2025,ALL,Inner East Melbourne,Psychosocial disability,ALL,ALL,"94,000.00",1433
31DEC2025,ALL,Inner East Melbourne,Psychosocial disability,ALL,Capital,"13,000.00",74
31DEC2025,ALL,Inner East Melbourne,Psychosocial disability,ALL,CapacityBuilding,"19,000.00",1418
31DEC2025,ALL,Inner East Melbourne,Psychosocial disability,ALL,Core,"75,000.00",1418
31DEC2025,ALL,Inner East Melbourne,Spinal Cord Injury,ALL,ALL,"231,000.00",93
31DEC2025,ALL,Inner East Melbourne,Spinal Cord Injury,ALL,Capital,"27,000.00",80
31DEC2025,ALL,Inner East Melbourne,Spinal Cord Injury,ALL,CapacityBuilding,"22,000.00",91
31DEC2025,ALL,Inner East Melbourne,Spinal Cord Injury,ALL,Core,"189,000.00",91
31DEC2025,ALL,Inner East Melbourne,Stroke,ALL,ALL,"186,000.00",160
31DEC2025,ALL,Inner East Melbourne,Stroke,ALL,Capital,"21,000.00",98
31DEC2025,ALL,Inner East Melbourne,Stroke,ALL,CapacityBuilding,"25,000.00",160
31DEC2025,ALL,Inner East Melbourne,Stroke,ALL,Core,"149,000.00",160
31DEC2025,ALL,Inner East Melbourne,Visual Impairment,ALL,ALL,"58,000.00",260
31DEC2025,ALL,Inner East Melbourne,Visual Impairment,ALL,Capital,"10,000.00",94
31DEC2025,ALL,Inner East Melbourne,Visual Impairment,ALL,CapacityBuilding,"11,000.00",256
31DEC2025,ALL,Inner East Melbourne,Visual Impairment,ALL,Core,"44,000.00",257
31DEC2025,ALL,Inner Gippsland,ABI,ALL,ALL,"175,000.00",228
31DEC2025,ALL,Inner Gippsland,ABI,ALL,Capital,"16,000.00",98
31DEC2025,ALL,Inner Gippsland,ABI,ALL,CapacityBuilding,"22,000.00",219
31DEC2025,ALL,Inner Gippsland,ABI,ALL,Core,"149,000.00",222
31DEC2025,ALL,Inner Gippsland,Autism,ALL,ALL,"47,000.00",3113
31DEC2025,ALL,Inner Gippsland,Autism,ALL,Capital,"12,000.00",101
31DEC2025,ALL,Inner Gippsland,Autism,ALL,Core,"29,000.00",2855
31DEC2025,ALL,Inner Gippsland,Autism,ALL,CapacityBuilding,"20,000.00",3104
31DEC2025,ALL,Inner Gippsland,Cerebral Palsy,ALL,ALL,"165,000.00",185
31DEC2025,ALL,Inner Gippsland,Cerebral Palsy,ALL,Capital,"21,000.00",127
31DEC2025,ALL,Inner Gippsland,Cerebral Palsy,ALL,Core,"130,000.00",183
31DEC2025,ALL,Inner Gippsland,Cerebral Palsy,ALL,CapacityBuilding,"21,000.00",184
31DEC2025,ALL,Inner Gippsland,Developmental delay,ALL,ALL,"23,000.00",673
31DEC2025,ALL,Inner Gippsland,Developmental delay,ALL,Capital,"9,000.00",28
31DEC2025,ALL,Inner Gippsland,Developmental delay,ALL,Core,"2,000.00",638
31DEC2025,ALL,Inner Gippsland,Developmental delay,ALL,CapacityBuilding,"21,000.00",672
31DEC2025,ALL,Inner Gippsland,Down Syndrome,ALL,ALL,"137,000.00",123
31DEC2025,ALL,Inner Gippsland,Down Syndrome,ALL,Capital,"15,000.00",34
31DEC2025,ALL,Inner Gippsland,Down Syndrome,ALL,Core,"117,000.00",121
31DEC2025,ALL,Inner Gippsland,Down Syndrome,ALL,CapacityBuilding,"17,000.00",122
31DEC2025,ALL,Inner Gippsland,DsbltyGrp_Missing,ALL,ALL,,<11
31DEC2025,ALL,Inner Gippsland,DsbltyGrp_Missing,ALL,CapacityBuilding,,<11
31DEC2025,ALL,Inner Gippsland,DsbltyGrp_Missing,ALL,Core,,<11
31DEC2025,ALL,Inner Gippsland,Global developmental delay,ALL,ALL,"27,000.00",111
31DEC2025,ALL,Inner Gippsland,Global developmental delay,ALL,Capital,,<11
31DEC2025,ALL,Inner Gippsland,Global developmental delay,ALL,Core,"5,000.00",<110
31DEC2025,ALL,Inner Gippsland,Global developmental delay,ALL,CapacityBuilding,"22,000.00",111
31DEC2025,ALL,Inner Gippsland,Hearing Impairment,ALL,ALL,"16,000.00",322
31DEC2025,ALL,Inner Gippsland,Hearing Impairment,ALL,Capital,"7,000.00",62
31DEC2025,ALL,Inner Gippsland,Hearing Impairment,ALL,CapacityBuilding,"9,000.00",304
31DEC2025,ALL,Inner Gippsland,Hearing Impairment,ALL,Core,"7,000.00",316
31DEC2025,ALL,Inner Gippsland,Intellectual Disability,ALL,ALL,"99,000.00",1196
31DEC2025,ALL,Inner Gippsland,Intellectual Disability,ALL,Capital,"16,000.00",148
31DEC2025,ALL,Inner Gippsland,Intellectual Disability,ALL,Core,"81,000.00",1159
31DEC2025,ALL,Inner Gippsland,Intellectual Disability,ALL,CapacityBuilding,"19,000.00",1186
31DEC2025,ALL,Inner Gippsland,Multiple Sclerosis,ALL,ALL,"111,000.00",151
31DEC2025,ALL,Inner Gippsland,Multiple Sclerosis,ALL,Capital,"13,000.00",87
31DEC2025,ALL,Inner Gippsland,Multiple Sclerosis,ALL,Core,"89,000.00",148
31DEC2025,ALL,Inner Gippsland,Multiple Sclerosis,ALL,CapacityBuilding,"16,000.00",151
31DEC2025,ALL,Inner Gippsland,Other,ALL,ALL,"117,000.00",140
31DEC2025,ALL,Inner Gippsland,Other,ALL,Capital,"23,000.00",78
31DEC2025,ALL,Inner Gippsland,Other,ALL,Core,"89,000.00",135
31DEC2025,ALL,Inner Gippsland,Other,ALL,CapacityBuilding,"19,000.00",140
31DEC2025,ALL,Inner Gippsland,Other Neurological,ALL,ALL,"163,000.00",232
31DEC2025,ALL,Inner Gippsland,Other Neurological,ALL,Capital,"21,000.00",126
31DEC2025,ALL,Inner Gippsland,Other Neurological,ALL,Core,"133,000.00",228
31DEC2025,ALL,Inner Gippsland,Other Neurological,ALL,CapacityBuilding,"21,000.00",232
31DEC2025,ALL,Inner Gippsland,Other Physical,ALL,ALL,"91,000.00",203
31DEC2025,ALL,Inner Gippsland,Other Physical,ALL,Capital,"18,000.00",139
31DEC2025,ALL,Inner Gippsland,Other Physical,ALL,Core,"66,000.00",198
31DEC2025,ALL,Inner Gippsland,Other Physical,ALL,CapacityBuilding,"15,000.00",200
31DEC2025,ALL,Inner Gippsland,Other Sensory/Speech,ALL,ALL,"15,000.00",<30
31DEC2025,ALL,Inner Gippsland,Other Sensory/Speech,ALL,CapacityBuilding,"12,000.00",<37
31DEC2025,ALL,Inner Gippsland,Other Sensory/Speech,ALL,Capital,,<11
31DEC2025,ALL,Inner Gippsland,Other Sensory/Speech,ALL,Core,"3,000.00",<28
31DEC2025,ALL,Inner Gippsland,Psychosocial disability,ALL,ALL,"86,000.00",796
31DEC2025,ALL,Inner Gippsland,Psychosocial disability,ALL,Capital,"14,000.00",39
31DEC2025,ALL,Inner Gippsland,Psychosocial disability,ALL,Core,"69,000.00",786
31DEC2025,ALL,Inner Gippsland,Psychosocial disability,ALL,CapacityBuilding,"17,000.00",792
31DEC2025,ALL,Inner Gippsland,Spinal Cord Injury,ALL,ALL,"181,000.00",56
31DEC2025,ALL,Inner Gippsland,Spinal Cord Injury,ALL,Capital,"33,000.00",45
31DEC2025,ALL,Inner Gippsland,Spinal Cord Injury,ALL,CapacityBuilding,"20,000.00",52
31DEC2025,ALL,Inner Gippsland,Spinal Cord Injury,ALL,Core,"136,000.00",54
31DEC2025,ALL,Inner Gippsland,Stroke,ALL,ALL,"152,000.00",114
31DEC2025,ALL,Inner Gippsland,Stroke,ALL,Capital,"13,000.00",72
31DEC2025,ALL,Inner Gippsland,Stroke,ALL,CapacityBuilding,"20,000.00",114
31DEC2025,ALL,Inner Gippsland,Stroke,ALL,Core,"123,000.00",114
31DEC2025,ALL,Inner Gippsland,Visual Impairment,ALL,ALL,"63,000.00",124
31DEC2025,ALL,Inner Gippsland,Visual Impairment,ALL,Capital,"15,000.00",34
31DEC2025,ALL,Inner Gippsland,Visual Impairment,ALL,CapacityBuilding,"11,000.00",121
31DEC2025,ALL,Inner Gippsland,Visual Impairment,ALL,Core,"49,000.00",122
31DEC2025,ALL,Ipswich,ABI,ALL,ALL,"220,000.00",353
31DEC2025,ALL,Ipswich,ABI,ALL,Capital,"25,000.00",151
31DEC2025,ALL,Ipswich,ABI,ALL,CapacityBuilding,"24,000.00",346
31DEC2025,ALL,Ipswich,ABI,ALL,Core,"188,000.00",349
31DEC2025,ALL,Ipswich,Autism,ALL,ALL,"48,000.00",6206
31DEC2025,ALL,Ipswich,Autism,ALL,Capital,"15,000.00",208
31DEC2025,ALL,Ipswich,Autism,ALL,Core,"30,000.00",5606
31DEC2025,ALL,Ipswich,Autism,ALL,CapacityBuilding,"20,000.00",6197
31DEC2025,ALL,Ipswich,Cerebral Palsy,ALL,ALL,"186,000.00",312
31DEC2025,ALL,Ipswich,Cerebral Palsy,ALL,Capital,"24,000.00",216
31DEC2025,ALL,Ipswich,Cerebral Palsy,ALL,Core,"149,000.00",307
31DEC2025,ALL,Ipswich,Cerebral Palsy,ALL,CapacityBuilding,"23,000.00",312
31DEC2025,ALL,Ipswich,Developmental delay,ALL,ALL,"23,000.00",1125
31DEC2025,ALL,Ipswich,Developmental delay,ALL,Capital,"14,000.00",39
31DEC2025,ALL,Ipswich,Developmental delay,ALL,Core,"3,000.00",997
31DEC2025,ALL,Ipswich,Developmental delay,ALL,CapacityBuilding,"20,000.00",1124
31DEC2025,ALL,Ipswich,Down Syndrome,ALL,ALL,"153,000.00",201
31DEC2025,ALL,Ipswich,Down Syndrome,ALL,Capital,"16,000.00",55
31DEC2025,ALL,Ipswich,Down Syndrome,ALL,Core,"131,000.00",198
31DEC2025,ALL,Ipswich,Down Syndrome,ALL,CapacityBuilding,"20,000.00",201
31DEC2025,ALL,Ipswich,DsbltyGrp_Missing,ALL,ALL,,<11
31DEC2025,ALL,Ipswich,DsbltyGrp_Missing,ALL,CapacityBuilding,,<11
31DEC2025,ALL,Ipswich,DsbltyGrp_Missing,ALL,Core,,<11
31DEC2025,ALL,Ipswich,Global developmental delay,ALL,ALL,"27,000.00",444
31DEC2025,ALL,Ipswich,Global developmental delay,ALL,Capital,"13,000.00",<30
31DEC2025,ALL,Ipswich,Global developmental delay,ALL,Core,"5,000.00",<386
31DEC2025,ALL,Ipswich,Global developmental delay,ALL,CapacityBuilding,"22,000.00",443
31DEC2025,ALL,Ipswich,Hearing Impairment,ALL,ALL,"22,000.00",559
31DEC2025,ALL,Ipswich,Hearing Impairment,ALL,Capital,"7,000.00",78
31DEC2025,ALL,Ipswich,Hearing Impairment,ALL,CapacityBuilding,"10,000.00",550
31DEC2025,ALL,Ipswich,Hearing Impairment,ALL,Core,"11,000.00",552
31DEC2025,ALL,Ipswich,Intellectual Disability,ALL,ALL,"135,000.00",1743
31DEC2025,ALL,Ipswich,Intellectual Disability,ALL,Capital,"16,000.00",275
31DEC2025,ALL,Ipswich,Intellectual Disability,ALL,Core,"115,000.00",1678
31DEC2025,ALL,Ipswich,Intellectual Disability,ALL,CapacityBuilding,"22,000.00",1737
31DEC2025,ALL,Ipswich,Multiple Sclerosis,ALL,ALL,"143,000.00",172
31DEC2025,ALL,Ipswich,Multiple Sclerosis,ALL,Capital,"22,000.00",109
31DEC2025,ALL,Ipswich,Multiple Sclerosis,ALL,Core,"109,000.00",170
31DEC2025,ALL,Ipswich,Multiple Sclerosis,ALL,CapacityBuilding,"21,000.00",171
31DEC2025,ALL,Ipswich,Other,ALL,ALL,"138,000.00",265
31DEC2025,ALL,Ipswich,Other,ALL,Capital,"31,000.00",139
31DEC2025,ALL,Ipswich,Other,ALL,Core,"110,000.00",249
31DEC2025,ALL,Ipswich,Other,ALL,CapacityBuilding,"19,000.00",265
31DEC2025,ALL,Ipswich,Other Neurological,ALL,ALL,"216,000.00",443
31DEC2025,ALL,Ipswich,Other Neurological,ALL,Capital,"27,000.00",257
31DEC2025,ALL,Ipswich,Other Neurological,ALL,Core,"179,000.00",437
31DEC2025,ALL,Ipswich,Other Neurological,ALL,CapacityBuilding,"23,000.00",442
31DEC2025,ALL,Ipswich,Other Physical,ALL,ALL,"112,000.00",387
31DEC2025,ALL,Ipswich,Other Physical,ALL,Capital,"25,000.00",299
31DEC2025,ALL,Ipswich,Other Physical,ALL,Core,"79,000.00",381
31DEC2025,ALL,Ipswich,Other Physical,ALL,CapacityBuilding,"15,000.00",385
31DEC2025,ALL,Ipswich,Other Sensory/Speech,ALL,ALL,"26,000.00",<18
31DEC2025,ALL,Ipswich,Other Sensory/Speech,ALL,CapacityBuilding,"10,000.00",<18
31DEC2025,ALL,Ipswich,Other Sensory/Speech,ALL,Capital,,<11
31DEC2025,ALL,Ipswich,Other Sensory/Speech,ALL,Core,"23,000.00",<14
31DEC2025,ALL,Ipswich,Psychosocial disability,ALL,ALL,"132,000.00",943
31DEC2025,ALL,Ipswich,Psychosocial disability,ALL,Capital,"16,000.00",60
31DEC2025,ALL,Ipswich,Psychosocial disability,ALL,Core,"113,000.00",932
31DEC2025,ALL,Ipswich,Psychosocial disability,ALL,CapacityBuilding,"19,000.00",936
31DEC2025,ALL,Ipswich,Spinal Cord Injury,ALL,ALL,"242,000.00",111
31DEC2025,ALL,Ipswich,Spinal Cord Injury,ALL,Capital,"36,000.00",100
31DEC2025,ALL,Ipswich,Spinal Cord Injury,ALL,Core,"191,000.00",110
31DEC2025,ALL,Ipswich,Spinal Cord Injury,ALL,CapacityBuilding,"20,000.00",111
31DEC2025,ALL,Ipswich,Stroke,ALL,ALL,"242,000.00",163
31DEC2025,ALL,Ipswich,Stroke,ALL,Capital,"26,000.00",114
31DEC2025,ALL,Ipswich,Stroke,ALL,CapacityBuilding,"21,000.00",162
31DEC2025,ALL,Ipswich,Stroke,ALL,Core,"203,000.00",162
31DEC2025,ALL,Ipswich,Visual Impairment,ALL,ALL,"67,000.00",143
31DEC2025,ALL,Ipswich,Visual Impairment,ALL,Capital,"13,000.00",37
31DEC2025,ALL,Ipswich,Visual Impairment,ALL,CapacityBuilding,"12,000.00",143
31DEC2025,ALL,Ipswich,Visual Impairment,ALL,Core,"52,000.00",143
31DEC2025,ALL,Katherine,ABI,ALL,ALL,"318,000.00",25
31DEC2025,ALL,Katherine,ABI,ALL,Capital,"24,000.00",12
31DEC2025,ALL,Katherine,ABI,ALL,CapacityBuilding,"39,000.00",24
31DEC2025,ALL,Katherine,ABI,ALL,Core,"269,000.00",25
31DEC2025,ALL,Katherine,Autism,ALL,ALL,"59,000.00",91
31DEC2025,ALL,Katherine,Autism,ALL,Capital,,<11
31DEC2025,ALL,Katherine,Autism,ALL,Core,"28,000.00",<88
31DEC2025,ALL,Katherine,Autism,ALL,CapacityBuilding,"35,000.00",90
31DEC2025,ALL,Katherine,Cerebral Palsy,ALL,ALL,"716,000.00",12
31DEC2025,ALL,Katherine,Cerebral Palsy,ALL,Capital,"52,000.00",11
31DEC2025,ALL,Katherine,Cerebral Palsy,ALL,CapacityBuilding,"38,000.00",12
31DEC2025,ALL,Katherine,Cerebral Palsy,ALL,Core,"630,000.00",12
31DEC2025,ALL,Katherine,Developmental delay,ALL,ALL,"33,000.00",47
31DEC2025,ALL,Katherine,Developmental delay,ALL,Capital,,<11
31DEC2025,ALL,Katherine,Developmental delay,ALL,Core,"1,000.00",<47
31DEC2025,ALL,Katherine,Developmental delay,ALL,CapacityBuilding,"31,000.00",47
31DEC2025,ALL,Katherine,Down Syndrome,ALL,ALL,,<11
31DEC2025,ALL,Katherine,Down Syndrome,ALL,CapacityBuilding,,<11
31DEC2025,ALL,Katherine,Down Syndrome,ALL,Core,,<11
31DEC2025,ALL,Katherine,Global developmental delay,ALL,ALL,"47,000.00",35
31DEC2025,ALL,Katherine,Global developmental delay,ALL,Core,"11,000.00",32
31DEC2025,ALL,Katherine,Global developmental delay,ALL,CapacityBuilding,"37,000.00",35
31DEC2025,ALL,Katherine,Hearing Impairment,ALL,ALL,,<11
31DEC2025,ALL,Katherine,Hearing Impairment,ALL,CapacityBuilding,,<11
31DEC2025,ALL,Katherine,Hearing Impairment,ALL,Capital,,<11
31DEC2025,ALL,Katherine,Hearing Impairment,ALL,Core,,<11
31DEC2025,ALL,Katherine,Intellectual Disability,ALL,ALL,"189,000.00",86
31DEC2025,ALL,Katherine,Intellectual Disability,ALL,Capital,"29,000.00",12
31DEC2025,ALL,Katherine,Intellectual Disability,ALL,Core,"151,000.00",83
31DEC2025,ALL,Katherine,Intellectual Disability,ALL,CapacityBuilding,"38,000.00",86
31DEC2025,ALL,Katherine,Multiple Sclerosis,ALL,ALL,,<11
31DEC2025,ALL,Katherine,Multiple Sclerosis,ALL,CapacityBuilding,,<11
31DEC2025,ALL,Katherine,Multiple Sclerosis,ALL,Capital,,<11
31DEC2025,ALL,Katherine,Multiple Sclerosis,ALL,Core,,<11
31DEC2025,ALL,Katherine,Other,ALL,ALL,"139,000.00",14
31DEC2025,ALL,Katherine,Other,ALL,CapacityBuilding,"28,000.00",<19
31DEC2025,ALL,Katherine,Other,ALL,Capital,,<11
31DEC2025,ALL,Katherine,Other,ALL,Core,"98,000.00",14
31DEC2025,ALL,Katherine,Other Neurological,ALL,ALL,"326,000.00",17
31DEC2025,ALL,Katherine,Other Neurological,ALL,CapacityBuilding,"45,000.00",<26
31DEC2025,ALL,Katherine,Other Neurological,ALL,Capital,,<11
31DEC2025,ALL,Katherine,Other Neurological,ALL,Core,"264,000.00",17
31DEC2025,ALL,Katherine,Other Physical,ALL,ALL,,<11
31DEC2025,ALL,Katherine,Other Physical,ALL,CapacityBuilding,,<11
31DEC2025,ALL,Katherine,Other Physical,ALL,Capital,,<11
31DEC2025,ALL,Katherine,Other Physical,ALL,Core,,<11
31DEC2025,ALL,Katherine,Other Sensory/Speech,ALL,ALL,,<11
31DEC2025,ALL,Katherine,Other Sensory/Speech,ALL,CapacityBuilding,,<11
31DEC2025,ALL,Katherine,Other Sensory/Speech,ALL,Core,,<11
31DEC2025,ALL,Katherine,Psychosocial disability,ALL,ALL,"162,000.00",<30
31DEC2025,ALL,Katherine,Psychosocial disability,ALL,CapacityBuilding,"28,000.00",<29
31DEC2025,ALL,Katherine,Psychosocial disability,ALL,Core,"134,000.00",<33
31DEC2025,ALL,Katherine,Spinal Cord Injury,ALL,ALL,"454,000.00",11
31DEC2025,ALL,Katherine,Spinal Cord Injury,ALL,CapacityBuilding,"39,000.00",<17
31DEC2025,ALL,Katherine,Spinal Cord Injury,ALL,Capital,,<11
31DEC2025,ALL,Katherine,Spinal Cord Injury,ALL,Core,"390,000.00",11
31DEC2025,ALL,Katherine,Stroke,ALL,ALL,"249,000.00",24
31DEC2025,ALL,Katherine,Stroke,ALL,Capital,"13,000.00",17
31DEC2025,ALL,Katherine,Stroke,ALL,Core,"218,000.00",23
31DEC2025,ALL,Katherine,Stroke,ALL,CapacityBuilding,"30,000.00",24
31DEC2025,ALL,Katherine,Visual Impairment,ALL,ALL,,<11
31DEC2025,ALL,Katherine,Visual Impairment,ALL,CapacityBuilding,,<11
31DEC2025,ALL,Katherine,Visual Impairment,ALL,Capital,,<11
31DEC2025,ALL,Katherine,Visual Impairment,ALL,Core,,<11
31DEC2025,ALL,Kimberley-Pilbara,ABI,ALL,ALL,"348,000.00",75
31DEC2025,ALL,Kimberley-Pilbara,ABI,ALL,Capital,"20,000.00",37
31DEC2025,ALL,Kimberley-Pilbara,ABI,ALL,Core,"304,000.00",73
31DEC2025,ALL,Kimberley-Pilbara,ABI,ALL,CapacityBuilding,"42,000.00",75
31DEC2025,ALL,Kimberley-Pilbara,Autism,ALL,ALL,"56,000.00",593
31DEC2025,ALL,Kimberley-Pilbara,Autism,ALL,Capital,"6,000.00",55
31DEC2025,ALL,Kimberley-Pilbara,Autism,ALL,Core,"25,000.00",484
31DEC2025,ALL,Kimberley-Pilbara,Autism,ALL,CapacityBuilding,"35,000.00",591
31DEC2025,ALL,Kimberley-Pilbara,Cerebral Palsy,ALL,ALL,"204,000.00",63
31DEC2025,ALL,Kimberley-Pilbara,Cerebral Palsy,ALL,Capital,"18,000.00",46
31DEC2025,ALL,Kimberley-Pilbara,Cerebral Palsy,ALL,Core,"155,000.00",61
31DEC2025,ALL,Kimberley-Pilbara,Cerebral Palsy,ALL,CapacityBuilding,"41,000.00",63
31DEC2025,ALL,Kimberley-Pilbara,Developmental delay,ALL,ALL,"32,000.00",225
31DEC2025,ALL,Kimberley-Pilbara,Developmental delay,ALL,Capital,"7,000.00",15
31DEC2025,ALL,Kimberley-Pilbara,Developmental delay,ALL,Core,"1,000.00",156
31DEC2025,ALL,Kimberley-Pilbara,Developmental delay,ALL,CapacityBuilding,"30,000.00",225
31DEC2025,ALL,Kimberley-Pilbara,Down Syndrome,ALL,ALL,"233,000.00",21
31DEC2025,ALL,Kimberley-Pilbara,Down Syndrome,ALL,CapacityBuilding,"37,000.00",<29
31DEC2025,ALL,Kimberley-Pilbara,Down Syndrome,ALL,Capital,,<11
31DEC2025,ALL,Kimberley-Pilbara,Down Syndrome,ALL,Core,"195,000.00",21
31DEC2025,ALL,Kimberley-Pilbara,DsbltyGrp_Missing,ALL,ALL,,<11
31DEC2025,ALL,Kimberley-Pilbara,DsbltyGrp_Missing,ALL,CapacityBuilding,,<11
31DEC2025,ALL,Kimberley-Pilbara,DsbltyGrp_Missing,ALL,Core,,<11
31DEC2025,ALL,Kimberley-Pilbara,Global developmental delay,ALL,ALL,"36,000.00",79
31DEC2025,ALL,Kimberley-Pilbara,Global developmental delay,ALL,Capital,"7,000.00",13
31DEC2025,ALL,Kimberley-Pilbara,Global developmental delay,ALL,Core,"4,000.00",60
31DEC2025,ALL,Kimberley-Pilbara,Global developmental delay,ALL,CapacityBuilding,"32,000.00",79
31DEC2025,ALL,Kimberley-Pilbara,Hearing Impairment,ALL,ALL,"43,000.00",83
31DEC2025,ALL,Kimberley-Pilbara,Hearing Impairment,ALL,Capital,"7,000.00",17
31DEC2025,ALL,Kimberley-Pilbara,Hearing Impairment,ALL,Core,"21,000.00",77
31DEC2025,ALL,Kimberley-Pilbara,Hearing Impairment,ALL,CapacityBuilding,"23,000.00",83
31DEC2025,ALL,Kimberley-Pilbara,Intellectual Disability,ALL,ALL,"126,000.00",388
31DEC2025,ALL,Kimberley-Pilbara,Intellectual Disability,ALL,Capital,"11,000.00",37
31DEC2025,ALL,Kimberley-Pilbara,Intellectual Disability,ALL,Core,"100,000.00",345
31DEC2025,ALL,Kimberley-Pilbara,Intellectual Disability,ALL,CapacityBuilding,"36,000.00",388
31DEC2025,ALL,Kimberley-Pilbara,Multiple Sclerosis,ALL,ALL,,<11
31DEC2025,ALL,Kimberley-Pilbara,Multiple Sclerosis,ALL,CapacityBuilding,,<11
31DEC2025,ALL,Kimberley-Pilbara,Multiple Sclerosis,ALL,Capital,,<11
31DEC2025,ALL,Kimberley-Pilbara,Multiple Sclerosis,ALL,Core,,<11
31DEC2025,ALL,Kimberley-Pilbara,Other,ALL,ALL,"146,000.00",76
31DEC2025,ALL,Kimberley-Pilbara,Other,ALL,Capital,"17,000.00",38
31DEC2025,ALL,Kimberley-Pilbara,Other,ALL,Core,"113,000.00",71
31DEC2025,ALL,Kimberley-Pilbara,Other,ALL,CapacityBuilding,"32,000.00",76
31DEC2025,ALL,Kimberley-Pilbara,Other Neurological,ALL,ALL,"236,000.00",74
31DEC2025,ALL,Kimberley-Pilbara,Other Neurological,ALL,Capital,"13,000.00",34
31DEC2025,ALL,Kimberley-Pilbara,Other Neurological,ALL,Core,"207,000.00",69
31DEC2025,ALL,Kimberley-Pilbara,Other Neurological,ALL,CapacityBuilding,"37,000.00",74
31DEC2025,ALL,Kimberley-Pilbara,Other Physical,ALL,ALL,"101,000.00",58
31DEC2025,ALL,Kimberley-Pilbara,Other Physical,ALL,Capital,"16,000.00",41
31DEC2025,ALL,Kimberley-Pilbara,Other Physical,ALL,CapacityBuilding,"26,000.00",58
31DEC2025,ALL,Kimberley-Pilbara,Other Physical,ALL,Core,"63,000.00",58
31DEC2025,ALL,Kimberley-Pilbara,Other Sensory/Speech,ALL,ALL,,<11
31DEC2025,ALL,Kimberley-Pilbara,Other Sensory/Speech,ALL,CapacityBuilding,,<11
31DEC2025,ALL,Kimberley-Pilbara,Other Sensory/Speech,ALL,Capital,,<11
31DEC2025,ALL,Kimberley-Pilbara,Other Sensory/Speech,ALL,Core,,<11
31DEC2025,ALL,Kimberley-Pilbara,Psychosocial disability,ALL,ALL,"161,000.00",205
31DEC2025,ALL,Kimberley-Pilbara,Psychosocial disability,ALL,Capital,,<11
31DEC2025,ALL,Kimberley-Pilbara,Psychosocial disability,ALL,Core,"130,000.00",<212
31DEC2025,ALL,Kimberley-Pilbara,Psychosocial disability,ALL,CapacityBuilding,"32,000.00",205
31DEC2025,ALL,Kimberley-Pilbara,Spinal Cord Injury,ALL,ALL,"374,000.00",22
31DEC2025,ALL,Kimberley-Pilbara,Spinal Cord Injury,ALL,Capital,"31,000.00",17
