RprtDt,StateCd,SrvcDstrctNm,DsbltyGrpNm,AgeBnd,SILorSDA,suppclass,Utlstn
31DEC2025,SA,Western Adelaide,Autism,0 to 8,ALL,Capital,12%
31DEC2025,SA,Western Adelaide,Autism,0 to 8,ALL,Core,71%
31DEC2025,SA,Western Adelaide,Autism,0 to 8,No,ALL,73%
31DEC2025,SA,Western Adelaide,Autism,0 to 8,No,Capacity Building,74%
31DEC2025,SA,Western Adelaide,Autism,0 to 8,No,Capital,12%
31DEC2025,SA,Western Adelaide,Autism,0 to 8,No,Core,71%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,0 to 8,ALL,ALL,82%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,0 to 8,ALL,Capacity Building,89%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,0 to 8,ALL,Capital,56%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,0 to 8,ALL,Core,30%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,0 to 8,No,ALL,82%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,0 to 8,No,Capacity Building,89%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,0 to 8,No,Capital,56%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,0 to 8,No,Core,30%
31DEC2025,SA,Western Adelaide,Developmental delay,0 to 8,ALL,ALL,72%
31DEC2025,SA,Western Adelaide,Developmental delay,0 to 8,ALL,Capacity Building,72%
31DEC2025,SA,Western Adelaide,Developmental delay,0 to 8,ALL,Capital,100%
31DEC2025,SA,Western Adelaide,Developmental delay,0 to 8,ALL,Core,60%
31DEC2025,SA,Western Adelaide,Developmental delay,0 to 8,No,ALL,72%
31DEC2025,SA,Western Adelaide,Developmental delay,0 to 8,No,Capacity Building,72%
31DEC2025,SA,Western Adelaide,Developmental delay,0 to 8,No,Capital,100%
31DEC2025,SA,Western Adelaide,Developmental delay,0 to 8,No,Core,60%
31DEC2025,SA,Western Adelaide,Global developmental delay,0 to 8,ALL,ALL,69%
31DEC2025,SA,Western Adelaide,Global developmental delay,0 to 8,ALL,Capacity Building,71%
31DEC2025,SA,Western Adelaide,Global developmental delay,0 to 8,ALL,Capital,53%
31DEC2025,SA,Western Adelaide,Global developmental delay,0 to 8,ALL,Core,58%
31DEC2025,SA,Western Adelaide,Global developmental delay,0 to 8,No,ALL,69%
31DEC2025,SA,Western Adelaide,Global developmental delay,0 to 8,No,Capacity Building,71%
31DEC2025,SA,Western Adelaide,Global developmental delay,0 to 8,No,Capital,53%
31DEC2025,SA,Western Adelaide,Global developmental delay,0 to 8,No,Core,58%
31DEC2025,SA,Western Adelaide,Hearing Impairment,0 to 8,ALL,ALL,51%
31DEC2025,SA,Western Adelaide,Hearing Impairment,0 to 8,ALL,Capacity Building,52%
31DEC2025,SA,Western Adelaide,Hearing Impairment,0 to 8,ALL,Core,43%
31DEC2025,SA,Western Adelaide,Hearing Impairment,0 to 8,No,ALL,51%
31DEC2025,SA,Western Adelaide,Hearing Impairment,0 to 8,No,Capacity Building,52%
31DEC2025,SA,Western Adelaide,Hearing Impairment,0 to 8,No,Core,43%
31DEC2025,SA,Western Adelaide,Intellectual Disability,0 to 8,ALL,ALL,59%
31DEC2025,SA,Western Adelaide,Intellectual Disability,0 to 8,ALL,Capacity Building,61%
31DEC2025,SA,Western Adelaide,Intellectual Disability,0 to 8,ALL,Core,55%
31DEC2025,SA,Western Adelaide,Intellectual Disability,0 to 8,No,ALL,59%
31DEC2025,SA,Western Adelaide,Intellectual Disability,0 to 8,No,Capacity Building,61%
31DEC2025,SA,Western Adelaide,Intellectual Disability,0 to 8,No,Core,55%
31DEC2025,SA,Western Adelaide,ALL,15 to 18,ALL,ALL,61%
31DEC2025,SA,Western Adelaide,ALL,15 to 18,ALL,Capacity Building,51%
31DEC2025,SA,Western Adelaide,ALL,15 to 18,ALL,Capital,93%
31DEC2025,SA,Western Adelaide,ALL,15 to 18,ALL,Core,68%
31DEC2025,SA,Western Adelaide,ALL,15 to 18,No,ALL,59%
31DEC2025,SA,Western Adelaide,ALL,15 to 18,No,Capacity Building,50%
31DEC2025,SA,Western Adelaide,ALL,15 to 18,No,Capital,90%
31DEC2025,SA,Western Adelaide,ALL,15 to 18,No,Core,65%
31DEC2025,SA,Western Adelaide,Autism,15 to 18,ALL,ALL,56%
31DEC2025,SA,Western Adelaide,Autism,15 to 18,ALL,Capacity Building,49%
31DEC2025,SA,Western Adelaide,Autism,15 to 18,ALL,Capital,0%
31DEC2025,SA,Western Adelaide,Autism,15 to 18,ALL,Core,64%
31DEC2025,SA,Western Adelaide,Autism,15 to 18,No,ALL,53%
31DEC2025,SA,Western Adelaide,Autism,15 to 18,No,Capacity Building,48%
31DEC2025,SA,Western Adelaide,Autism,15 to 18,No,Capital,0%
31DEC2025,SA,Western Adelaide,Autism,15 to 18,No,Core,58%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,15 to 18,ALL,ALL,69%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,15 to 18,ALL,Capacity Building,72%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,15 to 18,ALL,Capital,100%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,15 to 18,ALL,Core,64%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,15 to 18,No,ALL,69%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,15 to 18,No,Capacity Building,72%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,15 to 18,No,Capital,100%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,15 to 18,No,Core,64%
31DEC2025,SA,Western Adelaide,Hearing Impairment,15 to 18,ALL,ALL,23%
31DEC2025,SA,Western Adelaide,Hearing Impairment,15 to 18,ALL,Capacity Building,17%
31DEC2025,SA,Western Adelaide,Hearing Impairment,15 to 18,ALL,Core,39%
31DEC2025,SA,Western Adelaide,Hearing Impairment,15 to 18,No,ALL,23%
31DEC2025,SA,Western Adelaide,Hearing Impairment,15 to 18,No,Capacity Building,17%
31DEC2025,SA,Western Adelaide,Hearing Impairment,15 to 18,No,Core,39%
31DEC2025,SA,Western Adelaide,Intellectual Disability,15 to 18,ALL,ALL,69%
31DEC2025,SA,Western Adelaide,Intellectual Disability,15 to 18,ALL,Capacity Building,52%
31DEC2025,SA,Western Adelaide,Intellectual Disability,15 to 18,ALL,Capital,99%
31DEC2025,SA,Western Adelaide,Intellectual Disability,15 to 18,ALL,Core,76%
31DEC2025,SA,Western Adelaide,Intellectual Disability,15 to 18,No,ALL,70%
31DEC2025,SA,Western Adelaide,Intellectual Disability,15 to 18,No,Capacity Building,52%
31DEC2025,SA,Western Adelaide,Intellectual Disability,15 to 18,No,Core,79%
31DEC2025,SA,Western Adelaide,ALL,19 to 24,ALL,ALL,71%
31DEC2025,SA,Western Adelaide,ALL,19 to 24,ALL,Capacity Building,56%
31DEC2025,SA,Western Adelaide,ALL,19 to 24,ALL,Capital,46%
31DEC2025,SA,Western Adelaide,ALL,19 to 24,ALL,Core,76%
31DEC2025,SA,Western Adelaide,ALL,19 to 24,No,ALL,68%
31DEC2025,SA,Western Adelaide,ALL,19 to 24,No,Capacity Building,54%
31DEC2025,SA,Western Adelaide,ALL,19 to 24,No,Capital,62%
31DEC2025,SA,Western Adelaide,ALL,19 to 24,No,Core,74%
31DEC2025,SA,Western Adelaide,ALL,19 to 24,Yes,ALL,79%
31DEC2025,SA,Western Adelaide,ALL,19 to 24,Yes,Capacity Building,78%
31DEC2025,SA,Western Adelaide,ALL,19 to 24,Yes,Core,80%
31DEC2025,SA,Western Adelaide,Autism,19 to 24,ALL,ALL,70%
31DEC2025,SA,Western Adelaide,Autism,19 to 24,ALL,Capacity Building,54%
31DEC2025,SA,Western Adelaide,Autism,19 to 24,ALL,Capital,36%
31DEC2025,SA,Western Adelaide,Autism,19 to 24,ALL,Core,77%
31DEC2025,SA,Western Adelaide,Autism,19 to 24,No,ALL,66%
31DEC2025,SA,Western Adelaide,Autism,19 to 24,No,Capacity Building,52%
31DEC2025,SA,Western Adelaide,Autism,19 to 24,No,Capital,63%
31DEC2025,SA,Western Adelaide,Autism,19 to 24,No,Core,73%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,19 to 24,ALL,ALL,81%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,19 to 24,ALL,Capacity Building,74%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,19 to 24,ALL,Capital,44%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,19 to 24,ALL,Core,85%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,19 to 24,No,ALL,81%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,19 to 24,No,Capacity Building,74%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,19 to 24,No,Capital,44%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,19 to 24,No,Core,85%
31DEC2025,SA,Western Adelaide,Hearing Impairment,19 to 24,ALL,ALL,17%
31DEC2025,SA,Western Adelaide,Hearing Impairment,19 to 24,ALL,Capacity Building,26%
31DEC2025,SA,Western Adelaide,Hearing Impairment,19 to 24,ALL,Core,8%
31DEC2025,SA,Western Adelaide,Hearing Impairment,19 to 24,No,ALL,17%
31DEC2025,SA,Western Adelaide,Hearing Impairment,19 to 24,No,Capacity Building,26%
31DEC2025,SA,Western Adelaide,Hearing Impairment,19 to 24,No,Core,8%
31DEC2025,SA,Western Adelaide,Intellectual Disability,19 to 24,ALL,ALL,68%
31DEC2025,SA,Western Adelaide,Intellectual Disability,19 to 24,ALL,Capacity Building,61%
31DEC2025,SA,Western Adelaide,Intellectual Disability,19 to 24,ALL,Capital,82%
31DEC2025,SA,Western Adelaide,Intellectual Disability,19 to 24,ALL,Core,69%
31DEC2025,SA,Western Adelaide,Intellectual Disability,19 to 24,No,ALL,68%
31DEC2025,SA,Western Adelaide,Intellectual Disability,19 to 24,No,Capacity Building,59%
31DEC2025,SA,Western Adelaide,Intellectual Disability,19 to 24,No,Core,70%
31DEC2025,SA,Western Adelaide,ABI,25 to 34,ALL,ALL,68%
31DEC2025,SA,Western Adelaide,ABI,25 to 34,ALL,Capacity Building,55%
31DEC2025,SA,Western Adelaide,ABI,25 to 34,ALL,Core,69%
31DEC2025,SA,Western Adelaide,ABI,25 to 34,No,ALL,59%
31DEC2025,SA,Western Adelaide,ABI,25 to 34,No,Capacity Building,55%
31DEC2025,SA,Western Adelaide,ABI,25 to 34,No,Core,58%
31DEC2025,SA,Western Adelaide,ALL,25 to 34,ALL,ALL,77%
31DEC2025,SA,Western Adelaide,ALL,25 to 34,ALL,Capacity Building,64%
31DEC2025,SA,Western Adelaide,ALL,25 to 34,ALL,Capital,79%
31DEC2025,SA,Western Adelaide,ALL,25 to 34,ALL,Core,79%
31DEC2025,SA,Western Adelaide,ALL,25 to 34,No,ALL,71%
31DEC2025,SA,Western Adelaide,ALL,25 to 34,No,Capacity Building,62%
31DEC2025,SA,Western Adelaide,ALL,25 to 34,No,Capital,79%
31DEC2025,SA,Western Adelaide,ALL,25 to 34,No,Core,73%
31DEC2025,SA,Western Adelaide,ALL,25 to 34,Yes,ALL,92%
31DEC2025,SA,Western Adelaide,ALL,25 to 34,Yes,Capacity Building,71%
31DEC2025,SA,Western Adelaide,ALL,25 to 34,Yes,Capital,78%
31DEC2025,SA,Western Adelaide,ALL,25 to 34,Yes,Core,95%
31DEC2025,SA,Western Adelaide,Autism,25 to 34,ALL,ALL,75%
31DEC2025,SA,Western Adelaide,Autism,25 to 34,ALL,Capacity Building,61%
31DEC2025,SA,Western Adelaide,Autism,25 to 34,ALL,Capital,47%
31DEC2025,SA,Western Adelaide,Autism,25 to 34,ALL,Core,79%
31DEC2025,SA,Western Adelaide,Autism,25 to 34,No,ALL,71%
31DEC2025,SA,Western Adelaide,Autism,25 to 34,No,Capacity Building,60%
31DEC2025,SA,Western Adelaide,Autism,25 to 34,No,Core,73%
31DEC2025,SA,Western Adelaide,Autism,25 to 34,Yes,ALL,88%
31DEC2025,SA,Western Adelaide,Autism,25 to 34,Yes,Capacity Building,65%
31DEC2025,SA,Western Adelaide,Autism,25 to 34,Yes,Core,92%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,25 to 34,ALL,ALL,74%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,25 to 34,ALL,Capacity Building,70%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,25 to 34,ALL,Core,74%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,25 to 34,No,ALL,62%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,25 to 34,No,Capacity Building,65%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,25 to 34,No,Core,61%
31DEC2025,SA,Western Adelaide,Down Syndrome,25 to 34,ALL,ALL,73%
31DEC2025,SA,Western Adelaide,Down Syndrome,25 to 34,ALL,Capacity Building,61%
31DEC2025,SA,Western Adelaide,Down Syndrome,25 to 34,ALL,Core,74%
31DEC2025,SA,Western Adelaide,Down Syndrome,25 to 34,No,ALL,69%
31DEC2025,SA,Western Adelaide,Down Syndrome,25 to 34,No,Capacity Building,56%
31DEC2025,SA,Western Adelaide,Down Syndrome,25 to 34,No,Core,71%
31DEC2025,SA,Western Adelaide,Hearing Impairment,25 to 34,ALL,ALL,57%
31DEC2025,SA,Western Adelaide,Hearing Impairment,25 to 34,ALL,Capacity Building,56%
31DEC2025,SA,Western Adelaide,Hearing Impairment,25 to 34,ALL,Core,68%
31DEC2025,SA,Western Adelaide,Hearing Impairment,25 to 34,No,ALL,57%
31DEC2025,SA,Western Adelaide,Hearing Impairment,25 to 34,No,Capacity Building,56%
31DEC2025,SA,Western Adelaide,Hearing Impairment,25 to 34,No,Core,68%
31DEC2025,SA,Western Adelaide,Intellectual Disability,25 to 34,ALL,ALL,81%
31DEC2025,SA,Western Adelaide,Intellectual Disability,25 to 34,ALL,Capacity Building,67%
31DEC2025,SA,Western Adelaide,Intellectual Disability,25 to 34,ALL,Capital,70%
31DEC2025,SA,Western Adelaide,Intellectual Disability,25 to 34,ALL,Core,83%
31DEC2025,SA,Western Adelaide,Intellectual Disability,25 to 34,No,ALL,74%
31DEC2025,SA,Western Adelaide,Intellectual Disability,25 to 34,No,Capacity Building,65%
31DEC2025,SA,Western Adelaide,Intellectual Disability,25 to 34,No,Capital,33%
31DEC2025,SA,Western Adelaide,Intellectual Disability,25 to 34,No,Core,75%
31DEC2025,SA,Western Adelaide,Intellectual Disability,25 to 34,Yes,ALL,94%
31DEC2025,SA,Western Adelaide,Intellectual Disability,25 to 34,Yes,Capacity Building,74%
31DEC2025,SA,Western Adelaide,Intellectual Disability,25 to 34,Yes,Capital,87%
31DEC2025,SA,Western Adelaide,Intellectual Disability,25 to 34,Yes,Core,96%
31DEC2025,SA,Western Adelaide,Psychosocial disability,25 to 34,ALL,ALL,78%
31DEC2025,SA,Western Adelaide,Psychosocial disability,25 to 34,ALL,Capacity Building,65%
31DEC2025,SA,Western Adelaide,Psychosocial disability,25 to 34,ALL,Core,80%
31DEC2025,SA,Western Adelaide,Psychosocial disability,25 to 34,No,ALL,77%
31DEC2025,SA,Western Adelaide,Psychosocial disability,25 to 34,No,Capacity Building,67%
31DEC2025,SA,Western Adelaide,Psychosocial disability,25 to 34,No,Core,78%
31DEC2025,SA,Western Adelaide,Visual Impairment,25 to 34,ALL,ALL,62%
31DEC2025,SA,Western Adelaide,Visual Impairment,25 to 34,ALL,Capacity Building,60%
31DEC2025,SA,Western Adelaide,Visual Impairment,25 to 34,ALL,Core,65%
31DEC2025,SA,Western Adelaide,Visual Impairment,25 to 34,No,ALL,62%
31DEC2025,SA,Western Adelaide,Visual Impairment,25 to 34,No,Capacity Building,60%
31DEC2025,SA,Western Adelaide,Visual Impairment,25 to 34,No,Core,65%
31DEC2025,SA,Western Adelaide,ABI,35 to 44,ALL,ALL,83%
31DEC2025,SA,Western Adelaide,ABI,35 to 44,ALL,Capacity Building,68%
31DEC2025,SA,Western Adelaide,ABI,35 to 44,ALL,Core,87%
31DEC2025,SA,Western Adelaide,ABI,35 to 44,No,ALL,78%
31DEC2025,SA,Western Adelaide,ABI,35 to 44,No,Capacity Building,67%
31DEC2025,SA,Western Adelaide,ABI,35 to 44,No,Core,81%
31DEC2025,SA,Western Adelaide,ALL,35 to 44,ALL,ALL,79%
31DEC2025,SA,Western Adelaide,ALL,35 to 44,ALL,Capacity Building,66%
31DEC2025,SA,Western Adelaide,ALL,35 to 44,ALL,Capital,59%
31DEC2025,SA,Western Adelaide,ALL,35 to 44,ALL,Core,82%
31DEC2025,SA,Western Adelaide,ALL,35 to 44,No,ALL,75%
31DEC2025,SA,Western Adelaide,ALL,35 to 44,No,Capacity Building,63%
31DEC2025,SA,Western Adelaide,ALL,35 to 44,No,Capital,55%
31DEC2025,SA,Western Adelaide,ALL,35 to 44,No,Core,78%
31DEC2025,SA,Western Adelaide,ALL,35 to 44,Yes,ALL,88%
31DEC2025,SA,Western Adelaide,ALL,35 to 44,Yes,Capacity Building,77%
31DEC2025,SA,Western Adelaide,ALL,35 to 44,Yes,Capital,68%
31DEC2025,SA,Western Adelaide,ALL,35 to 44,Yes,Core,89%
31DEC2025,SA,Western Adelaide,Autism,35 to 44,ALL,ALL,70%
31DEC2025,SA,Western Adelaide,Autism,35 to 44,ALL,Capacity Building,63%
31DEC2025,SA,Western Adelaide,Autism,35 to 44,ALL,Core,73%
31DEC2025,SA,Western Adelaide,Autism,35 to 44,No,ALL,61%
31DEC2025,SA,Western Adelaide,Autism,35 to 44,No,Capacity Building,58%
31DEC2025,SA,Western Adelaide,Autism,35 to 44,No,Core,62%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,35 to 44,ALL,ALL,90%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,35 to 44,ALL,Capacity Building,79%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,35 to 44,ALL,Core,92%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,35 to 44,No,ALL,89%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,35 to 44,No,Capacity Building,89%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,35 to 44,No,Core,90%
31DEC2025,SA,Western Adelaide,Down Syndrome,35 to 44,ALL,ALL,81%
31DEC2025,SA,Western Adelaide,Down Syndrome,35 to 44,ALL,Capacity Building,63%
31DEC2025,SA,Western Adelaide,Down Syndrome,35 to 44,ALL,Core,83%
31DEC2025,SA,Western Adelaide,Down Syndrome,35 to 44,No,ALL,81%
31DEC2025,SA,Western Adelaide,Down Syndrome,35 to 44,No,Capacity Building,63%
31DEC2025,SA,Western Adelaide,Down Syndrome,35 to 44,No,Core,83%
31DEC2025,SA,Western Adelaide,Hearing Impairment,35 to 44,ALL,ALL,100%
31DEC2025,SA,Western Adelaide,Hearing Impairment,35 to 44,ALL,Capacity Building,63%
31DEC2025,SA,Western Adelaide,Hearing Impairment,35 to 44,ALL,Core,100%
31DEC2025,SA,Western Adelaide,Hearing Impairment,35 to 44,No,ALL,100%
31DEC2025,SA,Western Adelaide,Hearing Impairment,35 to 44,No,Capacity Building,63%
31DEC2025,SA,Western Adelaide,Hearing Impairment,35 to 44,No,Core,100%
31DEC2025,SA,Western Adelaide,Intellectual Disability,35 to 44,ALL,ALL,84%
31DEC2025,SA,Western Adelaide,Intellectual Disability,35 to 44,ALL,Capacity Building,75%
31DEC2025,SA,Western Adelaide,Intellectual Disability,35 to 44,ALL,Capital,83%
31DEC2025,SA,Western Adelaide,Intellectual Disability,35 to 44,ALL,Core,85%
31DEC2025,SA,Western Adelaide,Intellectual Disability,35 to 44,No,ALL,82%
31DEC2025,SA,Western Adelaide,Intellectual Disability,35 to 44,No,Capacity Building,70%
31DEC2025,SA,Western Adelaide,Intellectual Disability,35 to 44,No,Capital,38%
31DEC2025,SA,Western Adelaide,Intellectual Disability,35 to 44,No,Core,84%
31DEC2025,SA,Western Adelaide,Intellectual Disability,35 to 44,Yes,ALL,85%
31DEC2025,SA,Western Adelaide,Intellectual Disability,35 to 44,Yes,Capacity Building,82%
31DEC2025,SA,Western Adelaide,Intellectual Disability,35 to 44,Yes,Capital,89%
31DEC2025,SA,Western Adelaide,Intellectual Disability,35 to 44,Yes,Core,85%
31DEC2025,SA,Western Adelaide,Other Neurological,35 to 44,ALL,ALL,64%
31DEC2025,SA,Western Adelaide,Other Neurological,35 to 44,ALL,Capacity Building,60%
31DEC2025,SA,Western Adelaide,Other Neurological,35 to 44,ALL,Core,64%
31DEC2025,SA,Western Adelaide,Other Neurological,35 to 44,No,ALL,64%
31DEC2025,SA,Western Adelaide,Other Neurological,35 to 44,No,Capacity Building,60%
31DEC2025,SA,Western Adelaide,Other Neurological,35 to 44,No,Core,64%
31DEC2025,SA,Western Adelaide,Other Physical,35 to 44,ALL,ALL,55%
31DEC2025,SA,Western Adelaide,Other Physical,35 to 44,ALL,Capacity Building,58%
31DEC2025,SA,Western Adelaide,Other Physical,35 to 44,ALL,Capital,9%
31DEC2025,SA,Western Adelaide,Other Physical,35 to 44,ALL,Core,67%
31DEC2025,SA,Western Adelaide,Other Physical,35 to 44,No,ALL,55%
31DEC2025,SA,Western Adelaide,Other Physical,35 to 44,No,Capacity Building,58%
31DEC2025,SA,Western Adelaide,Other Physical,35 to 44,No,Capital,9%
31DEC2025,SA,Western Adelaide,Other Physical,35 to 44,No,Core,67%
31DEC2025,SA,Western Adelaide,Psychosocial disability,35 to 44,ALL,ALL,82%
31DEC2025,SA,Western Adelaide,Psychosocial disability,35 to 44,ALL,Capacity Building,60%
31DEC2025,SA,Western Adelaide,Psychosocial disability,35 to 44,ALL,Core,87%
31DEC2025,SA,Western Adelaide,Psychosocial disability,35 to 44,No,ALL,79%
31DEC2025,SA,Western Adelaide,Psychosocial disability,35 to 44,No,Capacity Building,60%
31DEC2025,SA,Western Adelaide,Psychosocial disability,35 to 44,No,Core,85%
31DEC2025,SA,Western Adelaide,Visual Impairment,35 to 44,ALL,ALL,97%
31DEC2025,SA,Western Adelaide,Visual Impairment,35 to 44,ALL,Capacity Building,68%
31DEC2025,SA,Western Adelaide,Visual Impairment,35 to 44,ALL,Core,100%
31DEC2025,SA,Western Adelaide,Visual Impairment,35 to 44,No,ALL,97%
31DEC2025,SA,Western Adelaide,Visual Impairment,35 to 44,No,Capacity Building,68%
31DEC2025,SA,Western Adelaide,Visual Impairment,35 to 44,No,Core,100%
31DEC2025,SA,Western Adelaide,ABI,45 to 54,ALL,ALL,79%
31DEC2025,SA,Western Adelaide,ABI,45 to 54,ALL,Capacity Building,70%
31DEC2025,SA,Western Adelaide,ABI,45 to 54,ALL,Capital,37%
31DEC2025,SA,Western Adelaide,ABI,45 to 54,ALL,Core,82%
31DEC2025,SA,Western Adelaide,ABI,45 to 54,No,ALL,73%
31DEC2025,SA,Western Adelaide,ABI,45 to 54,No,Capacity Building,64%
31DEC2025,SA,Western Adelaide,ABI,45 to 54,No,Capital,6%
31DEC2025,SA,Western Adelaide,ABI,45 to 54,No,Core,76%
31DEC2025,SA,Western Adelaide,ALL,45 to 54,ALL,ALL,77%
31DEC2025,SA,Western Adelaide,ALL,45 to 54,ALL,Capacity Building,65%
31DEC2025,SA,Western Adelaide,ALL,45 to 54,ALL,Capital,74%
31DEC2025,SA,Western Adelaide,ALL,45 to 54,ALL,Core,79%
31DEC2025,SA,Western Adelaide,ALL,45 to 54,No,ALL,73%
31DEC2025,SA,Western Adelaide,ALL,45 to 54,No,Capacity Building,65%
31DEC2025,SA,Western Adelaide,ALL,45 to 54,No,Capital,68%
31DEC2025,SA,Western Adelaide,ALL,45 to 54,No,Core,75%
31DEC2025,SA,Western Adelaide,ALL,45 to 54,Yes,ALL,83%
31DEC2025,SA,Western Adelaide,ALL,45 to 54,Yes,Capacity Building,67%
31DEC2025,SA,Western Adelaide,ALL,45 to 54,Yes,Capital,81%
31DEC2025,SA,Western Adelaide,ALL,45 to 54,Yes,Core,85%
31DEC2025,SA,Western Adelaide,Autism,45 to 54,ALL,ALL,83%
31DEC2025,SA,Western Adelaide,Autism,45 to 54,ALL,Capacity Building,71%
31DEC2025,SA,Western Adelaide,Autism,45 to 54,ALL,Core,86%
31DEC2025,SA,Western Adelaide,Autism,45 to 54,No,ALL,79%
31DEC2025,SA,Western Adelaide,Autism,45 to 54,No,Capacity Building,73%
31DEC2025,SA,Western Adelaide,Autism,45 to 54,No,Core,81%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,45 to 54,ALL,ALL,84%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,45 to 54,ALL,Capacity Building,74%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,45 to 54,ALL,Capital,78%
31DEC2025,SA,Western Adelaide,Cerebral Palsy,45 to 54,ALL,Core,85%
31DEC2025,SA,Western Adelaide,Hearing Impairment,45 to 54,ALL,ALL,62%
31DEC2025,SA,Western Adelaide,Hearing Impairment,45 to 54,ALL,Capacity Building,57%
31DEC2025,SA,Western Adelaide,Hearing Impairment,45 to 54,ALL,Core,67%
31DEC2025,SA,Western Adelaide,Hearing Impairment,45 to 54,No,ALL,62%
31DEC2025,SA,Western Adelaide,Hearing Impairment,45 to 54,No,Capacity Building,57%
31DEC2025,SA,Western Adelaide,Hearing Impairment,45 to 54,No,Core,67%
31DEC2025,SA,Western Adelaide,Intellectual Disability,45 to 54,ALL,ALL,84%
31DEC2025,SA,Western Adelaide,Intellectual Disability,45 to 54,ALL,Capacity Building,67%
31DEC2025,SA,Western Adelaide,Intellectual Disability,45 to 54,ALL,Capital,94%
31DEC2025,SA,Western Adelaide,Intellectual Disability,45 to 54,ALL,Core,86%
31DEC2025,SA,Western Adelaide,Intellectual Disability,45 to 54,No,ALL,84%
31DEC2025,SA,Western Adelaide,Intellectual Disability,45 to 54,No,Capacity Building,72%
31DEC2025,SA,Western Adelaide,Intellectual Disability,45 to 54,No,Capital,42%
31DEC2025,SA,Western Adelaide,Intellectual Disability,45 to 54,No,Core,87%
31DEC2025,SA,Western Adelaide,Intellectual Disability,45 to 54,Yes,ALL,85%
31DEC2025,SA,Western Adelaide,Intellectual Disability,45 to 54,Yes,Capacity Building,58%
31DEC2025,SA,Western Adelaide,Intellectual Disability,45 to 54,Yes,Capital,100%
31DEC2025,SA,Western Adelaide,Intellectual Disability,45 to 54,Yes,Core,86%
31DEC2025,SA,Western Adelaide,Multiple Sclerosis,45 to 54,ALL,ALL,47%
31DEC2025,SA,Western Adelaide,Multiple Sclerosis,45 to 54,ALL,Capacity Building,54%
31DEC2025,SA,Western Adelaide,Multiple Sclerosis,45 to 54,ALL,Capital,68%
31DEC2025,SA,Western Adelaide,Multiple Sclerosis,45 to 54,ALL,Core,44%
31DEC2025,SA,Western Adelaide,Multiple Sclerosis,45 to 54,No,ALL,47%
31DEC2025,SA,Western Adelaide,Multiple Sclerosis,45 to 54,No,Capacity Building,54%
31DEC2025,SA,Western Adelaide,Multiple Sclerosis,45 to 54,No,Capital,68%
31DEC2025,SA,Western Adelaide,Multiple Sclerosis,45 to 54,No,Core,44%
31DEC2025,SA,Western Adelaide,Other Neurological,45 to 54,ALL,ALL,61%
31DEC2025,SA,Western Adelaide,Other Neurological,45 to 54,ALL,Capacity Building,62%
31DEC2025,SA,Western Adelaide,Other Neurological,45 to 54,ALL,Core,62%
31DEC2025,SA,Western Adelaide,Other Neurological,45 to 54,No,ALL,67%
31DEC2025,SA,Western Adelaide,Other Neurological,45 to 54,No,Capacity Building,65%
31DEC2025,SA,Western Adelaide,Other Neurological,45 to 54,No,Core,68%
31DEC2025,SA,Western Adelaide,Other Physical,45 to 54,ALL,ALL,86%
31DEC2025,SA,Western Adelaide,Other Physical,45 to 54,ALL,Capacity Building,63%
